,user_id,text,likes,comments,reposts
479,anton-s-baranov,"Sales-kit. Часть 2.Итак, совместными усилиями команды по развитию бизнеса - чаще всего это владелец бизнеса, директор по продажам, директор по маркетингу и глава производства - у нас появилась услуга. У нее есть некая целевая аудитория (ЦА), прописаны боли ЦА, описано предлагаемое компанией решение этой боли, есть некое УТП. Далее создается отдельная страница на сайте, на нее различными способами привлекается трафик. И вот они - долгожданные заявки.Кто их обрабатывает?Правильно - сотрудники отдела продаж, ""сейлзы"".И вот здесь начинается самое интересное. А знают ли сейлзы, что они продают? А знают ли они, что нужно узнать у потенциального клиента для квалификации его запроса относительно услуги? Ведь именно от этих моментов зависит многое:- Заявка пришла точно по назначению? А может быть человек прочитал описание услуги и решил спросить вообще о какой-то посторонней вещи?- Способна ли эта услуга, либо какая-то другая из арсенала компании, удовлетворить нужды клиента?- А если да - сможет ли вообще производство взяться за выполнение данного заказа ввиду технических ограничений?Сможет ли сейлз узнать необходимую для ответов на эти вопросы информацию?Первые два материала из Sales-kit'а решают задачу первичной оценки заявки на услугу:- Описание услуги в виде для сейлзов.- Опросник по услуге для входящей заявки.Описание услуги в виде для сейлзов позволяет сейлзам узнать в деталях, что именно они продают, для чего это нужно, какие потребности заказчика этот товар/услуга закрывает. Это необязательно должен быть именно текст. Иногда бывает проще провести какую-то встречу с представителями сейлзов, маркетинга и производство, чтобы инженеры как-то рассказали о сути услуги и ответили на возникшие вопросы, а маркетинг рассказал бы о позиционировании услуги и на какой сегмент потенциальных клиентов она нацелена. В результате сейлзы должны понимать как минимум саму концепцию услуги и решаемых ею болей заказчика. Особенно если услуга специфичная и с обилием технических деталей. Если сейлз погрузится глубоко в понимание терминов и технических моментов - отлично, но зачастую это совсем не обязательно.Одна проблема у нас решена - как минимум в общих чертах, но сейлз сможет провести квалификацию лида и понять, насколько его запрос соответствует данной услуге, либо предложить другую услугу. Или вполне может выясниться, что заказчик хочет странного и лучше обсудить эту заявку с производством.А что с опросником?Ссылка на пост в моем телеграм-канале ""Заметки антикризисного менеджера"": https://lnkd.in/e2Xc9Ba9 , там же можно прочитать и следующие посты из этой серии заметок. #sales",0,0,0
480,anton-s-baranov,"Sales-kit. Часть 1.В этой серии постов хотелось бы пройтись по одной достаточно важной теме. Это тот набор материалов по услугам, который должен быть в арсенале отдела продаж компании - Sales-kit.Зачем он вообще нужен, есть есть страница на сайте и коммерческое предложение?Давайте разберемся.Как правило, в состав Sales-kit по услуге входят следующие компоненты:- Описание услуги в виде для сейлзов.- Опросник по услуге для входящей заявки.- Скрипт проведения пресейлового созвона.- Презентация услуги.- Общая презентация компании.- Коммерческое предложение.Довольно внушительный комплект получается, не правда ли? Но вся соль в том, что без этого набора материалов у вас не получится наиболее эффективно продавать ваши услуги и товары потенциальным клиентам, и презентовать их для ваших партнеров.Не буду скрывать, я сам не идеален и зачастую у меня не было всего этого набора, когда нужно было презентовать клиенту услугу компании. Хотя сделки как-то заключались. Но с течением времени стало понятно, что чем больше материалов из этого списка есть у тебя или у твоих сейлзов на руках - тем более эффективно проходят пресейлы, тем больше интереса к услугам компании видно у потенциальных партнеров.Разберемся в деталях, что и зачем?Ссылка на пост в моем телеграм-канале ""Заметки антикризисного менеджера"": https://lnkd.in/esJS9u3G , там же можно прочитать и следующие посты из этой серии заметок.",2,0,0
481,anton-s-baranov,"Довольно давно задумался о том, что накопилось много опыта, каких-то интересных мыслей и выводов, и возможно стоит куда-то все это транслировать.Поэтому завел телеграм-канал недавно. Какое-то время просто туда писал, но сейчас решил, что пора сделать его публичным. Назвал я его ""Заметки антикризисного менеджера"", потому что большая часть того, чем я занимаюсь многие годы - это решение тех или иных проблем и локальных кризисов :) Поэтому тексты в основном будут о том, как решать какие-то конкретные проблемы малого и среднего бизнеса, с которыми мне приходилось сталкиваться.Вот ссылка на телеграм-канал - https://lnkd.in/e6im2Wet .Надеюсь контент покажется интересным :) Ну и буду благодарен за обратную связь.",4,2,0
482,anton-s-baranov,"Вот и завершил я свое обучение в Russian School of Management на курсе ""Директор по развитию"".Что могу сказать по итогу? Это было достаточно полезное мероприятие. Основные вещи про такой формат учебы, которые я для себя вынес:1) Если хочется пройти обучение по какому-то подобному комплексному курсу, то имеет смысл составлять его самостоятельно все же. За образец можно взять программу, составленную кем-то другим, но конкретные курсы подбирать туда самому. Почему так? В случае с тем курсом, который я прошел, где-то процентов 30 лекций были заточены на конкретную специфику - производства реального сектора экономики. Там все же и свои проблемы со своими нюансами, которые не очень сильно коррелируют с вопросами развития бизнеса в ИТ. Ну, по крайней мере, так показалось мне.2) Не все лекторы умеют работать с онлайн-аудиторией. Особенно когда на онлайн транслируется лекция из оффлайн-аудитории для слушателей, пришедших лично.3) Интересно послушать других людей со схожими проблемами и понять, что в мире куча тех, у кого задачи и проблемы похожи на твои и они тоже как-то пытаются их решать. Чувство общности - мотивирует.4) Сходить на такую учебу все равно очень полезно для расширения кругозора. Пожалел, что в прошлые года как-то забивал болт на учебу - в будущем хочется сделать процесс регулярным. Может быть только, не на такие глобальные курсы (3 модуля по 1 неделе, по 5 рабочих дней по 5,5 часов), а на какие-то точечные 1-2-дневные семинары/воркшопы.А у вас был опыт такого обучения? Можете дать какой-то отзыв, порекомендовать какие-то онлайн-школы/университеты? По тематике управления бизнесом и развития/управления продуктом и командой.#УчусьдомасРШУ",4,1,0
483,anton-s-baranov,"А вот и наша с Eugene Potapov презентация про мониторинг, которую мы рассказали на ‪#‎rootconf‬ в рамках ‪#‎ritconf‬:",4,0,0
484,rdvydov,"Как по вашему, будет ли полезен ChatGPT в вашей профессии например в таком форматеhttps://lnkd.in/e9dPtEpMи почему? Спасибо!",0,0,1
485,rdvydov,"Вчера увидел такой полезный список. Дополнил несколькими своими сетями, которых не было в списке. Делюсь с вами! 🤗 1. https://lnkd.in/ej5WHKC5 (генерация изображений и видосов)2. https://lnkd.in/etHsEF36 (создает, дорисовывает, добавляет объекты на изображение, регистрация по не российскому номеру)3. https://lnkd.in/epvguxNx (создание реалистичных изображений в заданных стилях)4. https://lnkd.in/e9dPtEpM (GPT Chat bot в телеграмме,  👈 генерирует текст, картинки и скоро добавят работу с голосом)5.https://deepai.org/6. https://lnkd.in/e8PWmtdy (генерация изображений в большом количестве и сортировка по папкам)7. https://aiportraits.com/ (создание похожего портрета в хорошем качестве)8. https://www.starryai.com/ (генератор nft)9. https://www.fotor.com/ (nft-искусство)10. https://runwayml.com/ (монтаж и редактор видео, анимация и 3d-модели)11. https://www.wombo.art/ (сюррреалистичные дизайны, превращает фото в мультфильмы)12. https://images.ai/ (классека!)13. https://lnkd.in/e6Rv-nbW (генерирует портрет несуществующего человека)14. http://smartsketch.xyz/ (превращает схематичные изображения в произведения искусства)15. https://looka.com и https://www.logoai.com/ (рисует логотипы)16. https://lnkd.in/esGqjqzf (накладывает текст на портрет)17. benzin.io и https://www.remove.bg/ и https://lnkd.in/eu-t33Tq (удаляет фон с фотографии)18. https://colorize.cc/ (раскрашивает чб фотографии)19. https://dream.ai/create и https://lnkd.in/eyBGAfu6 (картинки по описанию, без регистрации)20. https://reflect.tech/ (заменяет лицо на фото)21. https://lnkd.in/erNtRTJR (генерирует картинки по текстовому описанию, без регистрации)22. https://lnkd.in/eF4q2FCW (аватары в разном стиле, объединяет картинки в одну, генерирует по текстовому описанию)23. https://www.ostagram.me/ (соединяет в одну стили разных картин)24. http://gaugan.org/gaugan2/ (картинки на основе эскизы и по текстовому описанию)25. https://lnkd.in/e3hteS7W (анимирует фотографии)26. https://lnkd.in/eKuShh66 (оживляет скетчи и детские рисунки)27. https://imglarger.com/ и https://icons8.ru/upscaler и https://vanceai.com/ и https://lnkd.in/eAaJ9c9E и https://bigjpg.com/ и https://letsenhance.io/ (улучшает качество изображений)28. https://lexica.art/ (вся ai-графика)29. https://vidyo.ai/ (делает из видео тиктоки, рилсы и коротюльки для ютюба)30. https://beta.tome.app/ и https://www.beautiful.ai/ и https://piggy.to/ (создание презентаций с красочными слайдами на любую тему по текстовому запросу)31. https://lnkd.in/eRkCBiea (вообще всё в одном месте)32. https://deep-image.ai Автоматический усилитель фотографий для продуктов33. Список будет пополняться",8,0,0
486,rdvydov,"Привет. Мы сейчас в процессе создания одного продукта для маркетплейсов, который коллаборируется с несколькими нейросетками и позволит сократить косты на работу с карточками товара минимум на 10% во времени и пока ещё не знаем точно сколько в деньгах)) В связи с этим в поисках людей занимающихся торговлей на МП в РФ, которые согласны дать кризис-интервью относительно своей работы на маркеплейсах.Кризис интервью - это рассказ о том, чего хотелось бы автоматизировать, что неудобно и что было бы полезно вашему бизнесу.С Вас 30 минут времени с зуме. С нас хороший продукт и скидки вам как первым клиентам.Отмечайтесь лайками и коментами, я вам напишу)#wildberries #ozon #lamoda #yandexmarket 😊",2,0,1
487,rdvydov,"Штош, надоело мне в IT. Уволюсь и открою пивнуху. Назову её  ""Пан Обрыган"".Будет пользоваться спросом в определённых кругах.",6,4,1
488,rdvydov,"Если вы или кто-то из ваших друзей остался без работы или хочет сменить род деятельности и попасть в IT но не умеет программировать, не беда!Открываю набор в группу Scrum Master-ов.Стоимость: любая сумма на ваше усмотрение.Продолжительность обучения: 5-6 недель.Формат: Видео/онлайн/домашние задания.На курсе рассмотрим азы Agile, Scrum, Kanban. Поймём в чем разница. Поучимся фасилиторовать, отработаем основные кейсы взаимодействия бизнеса с командой, Owner с командой, межкомандное взаимодейсвие. Поучимся оценивать задачи в часах и Story Points, поймём разницу между этими подходами. Рассмотрим основные scrum метрики, как их собирать и как с ними работать. А так же будет большой блок по User Sctory и правилам постановки задач.Поучимся писать правильное резюме Scrum Master (это бонус).По ходу может быть что-то еще добавлю.Возьму 7-8 человек не больше. (Осталось 2 места)Старт 18-21 апреля.Telegram: darkfesco#scrum #agile #kanban #IT #работа #course",1,2,1
489,rdvydov,Ищу репетитора/носителя английского языка. Буду безмерно благодарен за рекомендации. Нужно избавится от речевого барьера. Спасибо. #english,3,4,0
490,rdvydov,"https://t.me/MasterofScrumВступайте в сообщество скрам мастеров.Пишем интересное, постим полезное и немного вакансий. #scrum #it",1,0,0
491,rdvydov,"Открываю набор в группу Scrum Master-ов. Кто хочет сменить работу или войти в IT -> велкам он борд. Группа пилотная, так что условием участия будет любой донат автору. Возьму человек 5-7 не больше. Мы рассмотрим азы Agile, Scrum, Kanban. поймём в чем разница. Поучимся фасилиторовать, отработаем основные кейсы взаимодействия бизнеса с командой, Owner с командой, межкомандное взаимодейсвие. Поучимся оценивать задачи в часах и Story Points, поймём разницу между этими подходами. Рассмотрим основные scrum метрики, как их собирать и как с ними работать. А так же будет большой блок по User Sctory и правилам постановки задач.Поучимся писать правильное резюме Scrum Master (это бонус).По ходу может быть что-то еще добавлю.Стартовать планирую 18 апреля.#scrum #agile #kanban #IT #работа #course",1,2,0
492,rdvydov,#моёотношение #z,5,0,2
493,rdvydov,"Я часто встречаю букву ""Z"" на общественном транспорте, на заднем стекле автомобилей в общественных местах. Мне сначала это всё не нравилось и раздражало. Но потом я задумался, и вы знаете, я думаю что ""Z"" это правильно, это про Россию. Посудите сами:Zависть и ненавистьZаводы обанкроченыZакрылись магазиныZарплаты мизерныеZаграницу нельзяСоцсети ZабаненыZанавес опускается#Z",4,8,0
494,rdvydov,"Сейчас многие компании из ЕС и США не могут принять оплату с Российских карт.Есть вариант перевода денежных средств через Узбекистан.Комиссия 10%Как долгосрочный вариант - вряд ли подойдёт, но что бы срочно на 1-2 месяца оплатить сервис и не остаться с носом сгодится. Себе так оплачиваем Jira, Miro и т.д.обращайтесь.#оплата #санкции #it",2,0,2
495,rdvydov,#it,9,0,0
496,rdvydov,"Меня часто спрашивают что такое сторипоинты. Сторипоинты - это абстрактный уровень оценки задач основанный на сложности выполнения этой задачи в сравнении с другими задачами. Но если совсем просто и ""на пальцах"" то картинка ниже.Пользуйтесь, лайкайте, распространяйте. #agile #scrum #scrummaster #storypoints #just",34,0,2
497,rdvydov,"Доброе утро, проснулись улыбнулись) Пока чистите зубы и завтракаете подумайте вот над чем:Есть ряд чисел:10, 9, 60, 90, 70, 66Каким будет следующее число?",2,2,0
498,rdvydov,Java Junior - 1 год опыта в энтерпразеJava Senior - 6 лет опыта в энтерпразеМожет кому-то нужно? С 1 Февраля найм в штат/аутстаф/аутсорс. Удалёнка. CV по запросу#java #Senior #Junior #резюме,6,13,2
499,rdvydov,"Встала задача посчитать, а сколько же времени от 40 часовой рабочей недели программист тратит на ""работу""?Под эффективной работой программиста подразумевается:- Написание кода- Любые другие операции со своим или чужим кодом- Обдумывание задачи/поиск решения- Общение с коллегами непосредственно для решения задач.Что не входит в понятие эффективной работы программиста:- Дейли/Митинги/Груминги/Ретро/любые другие общие встречи явно не относящиеся к решению задач. - Время необходимое на переключение между задачами/процессами.",30,99,0
500,rdvydov,"Привет. Дано:Переделать монолит в микросервисы. Есть 5 разработчиков. Как быть?Пилить каждому свой микросервис и закончить все сервисы вместе или же всей группой работать над одним и тем же сервисом, доделывать его до конца и переходить к следующему?Спасибо. #опрос #управлениепроектами #проект #ресурсы #product",17,132,1
501,rdvydov,"Стоит ли продолжать общение с компанией которая переносила первое собеседование 3 раза, второе 2 раза и на второе собеседование опоздала на 15 минут?ЗП по рынку, проекты интересные, печенье и кофе говорят что есть)",50,170,1
502,rdvydov,Требуются услуги внешних HR-ов.Оплата от юр. лица. Python DeveloperReact DeveloperQAПишите пожалуйста в личку.#hr #react #developer #python #developers #qa,2,0,0
503,rdvydov,Кто же нужен для управления разработки IT продуктов? Расскажу в этом видео.Подписывайся на мой тик-ток.https://lnkd.in/dNZFwYE5 #innovation #it #productmanager #projectmanager #productowner #deliverymanager #scrum #agile #leadership,0,0,0
504,rdvydov,"Привет! Ищу в команду QA mobile engineer в штат в МСК в офис или на удалёнку. Белая ЗП выше рынка. Офис возле Москва-Сити с видом как на прикрепленном фото.Делаем логистическую мобилку с нуля, нужно жОско тестировать))Буду безмерно благодарен за репост и лайк!#testing #engineering  #engineer #qa",26,1,2
505,rdvydov,"Считаю что каршеринг-компаниям стоит задуматься о введении тарифа ""За пивком"". Берешь по фиксированному тарифу (ну например 100 руб.)машину возле дома, и в течении 15 минут тебе ее нужно вернуть примерно в то же место. Очень удобно, когда ты ленивая жопа или просто очень усталая жопа, а в магаз сгонять нужно. #делимобиль #яндексдрайв #каршеринг #новыйтариф",1,5,0
506,rdvydov,"Очень часто и много веду переписки с разными людьми. Считаю, что сокращения и англицизмы - это нормальная практика в современном мире, особенно в IT.Но вашу-ж Машу, насколько сильно начинают скрипеть мои зубы, когда человек пишет:""Здр."" И дальше сообщение на  3-4 предложения. Или такой диалог:- Затраты на Июнь N миллионов X тысяч рублей, смету прикрепил, нужно Ваше согласование.- Согл.У Вас там лимит на символы? Вы пишете смски из 2010 года? Вы боитесь за сустав вашего большого пальца и поэтому стараетесь им меньше шевелить? В чём смысл таких сокращений?С удовольствием выслушаю точку зрения людей, которые пишут именно так.#деловаяпереписка #сокращения #переписка",5,6,1
507,rdvydov,Ищу Python Senior Engineer Вилка - 220-250 на рукиУдалёнка.Проект с нуля.ТК РФ,0,0,0
508,rdvydov,"Если вдруг кому в команду нужен product manager, с 5+ годами опыта управления IT продуктами (mobile development), опытом выведения продукта на рынок, управления командой разработки 20+ человек и чётким пониманием как оптимизировать процесс разработки и не срывать дедлайны - дайте знать.#productmanager #it #product",3,0,0
509,rdvydov,"- Если вы разрабатываете мобильное приложение или только планируете начать.- Если вы уже набрали команду и теперь не знаете как ей управлять или только собираетесь набирать разработчиков в проект.- Если у Вас уже есть продукт и ему требуется аудит или дальнейшая разработка.Обратитесь за советом в нашу ""Manufacture of IT-Consulting"".2 специалиста(CTO и PM) высочайшего класса. За плечами 5+ лет опыта запуска стартапов, разработки крупных проектов, поиска и найма лучших разработчиков, а так же ошибки, неудачи и провалы которые мы совершили на своём пути и не позволим совершить нашим клиентам. Помните - 70% планирования, 30% разработки!Наше Кунг-фу - это мастерство не совершать ошибки.Телеграмм для контактов @darkfesco#consulting #innovation #digital #it #mobile #app",0,0,0
510,rdvydov,"#remote #vacancy #java #developer #fulltimeОбязанности:- Написание качественного, масштабируемого и тестируемого кода;- Участие в проектировании бизнес-логики и архитектуры серверных приложений;- Изучение и оценка проектов, внедрение в них новых технологий;- Участие в code review;- Проведение собеседования разработчиков;- Составление программы для обучающих курсов и ведение стажеров.Требования:​​​​​​​ - Опыт разработки на Java от 2 лет;- Опыт работы с Spring Framework или его альтернативами;- Опыт участия в роли разработчика в проектах по развитию систем, построенных по микросервисному принципу;- Опыт работы в высоконагруженных АС;- Знание основных методологий разработки Agile;- Опыт командной разработки с использованием Confluence, Jira;- Опыт работы с Highload, MSA, MDM, ETL будет плюсом.Условия:​​​​​​​ - Работа в творческом молодом коллективе;- Работа с крупными и интересными проектами;- График работы 5/2, полный рабочий день (не фиксированный);- Официальное трудоустройство, полный социальный пакет;- Заработная плата 1500-2000$.",3,0,0
511,rdvydov,"#remote #Vue #project #fulltimeДобрый день. На с2с проект с прекрасным финансированием на 6-12 месяцев разыскивается гуру Vue/JSО компании:ERA DEVELOPMENT — Мы создаём iOS / Android / Web приложения на заказ для существующих бизнесов и для стартапов. Полный цикл разработки приложений под ключ: от идеи до публикации в App Store и Google Play. Занимаемся исследованиями в области нейросетей.Обязанности:- Проектирование и разработка Web приложений с нуля;- Работа над оптимизацией и стабильностью приложений;- Написание модульного, читаемого и тестируемого кода;Требования:- Знания JavaScript (ES6), HTML5, CSS3, Sass;- TypeScript;- Vue.js (Vuex, Vue Router, VueCLI);- Фреймворки для работы с картами, API-карт (Мы используем Leaflet);- Знать один из UI фреймворков (Vuetify, bootstrap-vue, element-ui)- Работа с графиками chart.js;- Клиент-серверное взаимодействие (REST API);- Git;- Кроссплатформенная и кросс-браузерная верстка;- Самостоятельность в принятии решений, готовность их обсуждать и отстаивать, но также умение быть толерантным к мнению и результатам работы коллег;- 2+ опыт работы в сфере коммерческой разработки;Будет плюсом:- Angular 8+;- Опыт удаленной работы;- Понимание принципов Scrum.1500-2000$/мес fulltime",3,0,0
512,rdvydov,"Добрый день. В компанию занимающуюся аутсорс - разработкой требуются удалённые сотрудники:- Vue/JS Developer- Android Developer- QA- Java/Spring back-end DeveloperУровень Junior-Senior, но не менее 1 года коммерческой разработки.  Оплата труда эквивалентна рынку и знаниям/умениям соискателя. По врем вопросам обращайтесь или в личку или в телеграмм @darkfesco #hr #job #remote #java #JS #AQ #Android #developer",3,0,0
513,rdvydov,"Привет. Решил, что каждая третья пятница месяца у меня будет про книги. Буду писать только о тех, что сам прочитал.Позвольте порекомендовать книгу ""Customer Experience"" Роберта Дью и Сайруса Аллена.О чём эта книга?Попытка структурировано описать как делать хорошо и как не хорошо делать плохо. На примерах и кейсах разобраны десятки компаний и их плюсы и минусы в клиентоориентированности.Книга имеет понятную и чёткую структуру - тема ->. 1-2 кейса. В самом начале Вам расскажут о том как ее читать и какие есть обозначения и сокращения. Для кого эта книга?Для продуктологов, менеджеров проектов, для руководителей среднего и высшего звена, для дизайнеров, для самозанятых, для каждого кто хочет более лояльных клиентов себе и своей компании.Какие мысли?Мне показалась книга суховатой. Истории немного оторваны друг от друга, нет общей целостности. Из книги я подчерпнул  3 очень важных вещи и уже с прошлой недели внедряю некоторые изменения в нашей IT-компании. Так же при чтении зародилась еще одна бизнес идея. Так что я Вам в любом случае советую Customer Experience к прочтению!#book #bussines #книги #бизнес #деловаялитература",4,0,0
514,rdvydov,Как по-вашему на сколько перегрет IT рынок? И как долго еще ЗП будут расти? Может ли в РФ топовый IT-шник рассчитывать на ЗП в 1 млн. в месяц в ближайшие 5 лет?,1,0,0
515,rdvydov,Так / не так у вас?,5,1,0
516,rdvydov,"Знаете, есть выражение ""Любить по-русски"", и есть выражение ""Бизнес по-русски"". В одном случае это говорит о сильных чувствах, страсти, выражает весь спектр эмоцию в таких отношениях. Во втором случае фраза носит скорее негативный оттенок. Мол, большие деньги, кумовство, криминал, несправедливость, обман. Но ещё я думаю, теперь уже есть выражение ""разработка по-русски"". И здесь и любовь и бизнес и страсть и криминал и всё это ""по-русски"".Кейс:Предположим есть некий Иван. У Ивана есть свой бизнес. Бизнес по-русски или просто бизнес, какой-то источник дохода очень далёкий от новых технологий, интернета и нейросетей. Может быть Иван занимается наружной рекламой или возит грузы на своих грузовиках, а может быть он практикующий госчиновник. В какой-то момент Иван начинает погружаться в мир новых технологий, смартфоны, месседжеры, маркетплейсы, дополненная реальность. И чем больше Иван со всем этим сталкивается тем чаще его посещают мысли что было бы хорошо сделать такую штуку, что бы вот удобно, круто, не как у других. Что бы мобильное приложение, что бы сайт, нейросети, интеграция и дорого-богато конечно что бы было. А наткнувшись в интернете на статью сколько поднимают на IPO всякие разные приложения для знакомств/аренды/написать своё, твёрдо решает связать свою жизнь с IT...",0,0,0
517,rdvydov,"Добрый день. Есть ли среди моего круга контактов те, кто профессионально пишет резюме? Последние 12 лет строит свой бизнес, резюме не писал а только читал. А сейчас нужно очень красиво о себе рассказать партнёрам, а я красиво могу только делать)) Буду рад если поддержите репостом!#резюме",28,4,2
518,rdvydov,"Приглашаем присоединиться к нашей команде Frontend-разработчика (технологический стек Vue.js)Вакансия открыта в команде ERA Development где мыпишем админки для крупных логистических, медицинских и прочих проектов;отвечаем за бекофис, например, страницы со статистикой и отчетами в админке;Для работы понадобится:опыт разработки на компонентном JS фреймворке, обязательно - vue.js;умение собирать приложения с помощью Webpack/Browserify/Parcel.Работа в ERA Development - это:возможность самореализации, роста и развития внутри компании;гибкий график (каждый сам планирует начало рабочего дня);комфортный офис или комфортная удалёнка;Возможность изучения английского;уровень заработной платы готовы обсуждать индивидуально.",2,0,0
519,rdvydov,#вакансия #новосибирск #sale #продажи #менеджерпопродажам #офис,1,0,0
520,rdvydov,"#строительство #ремонт #ремонт #строительныйассистент #удобныеинструменты #стартап Хей-хей-хей!У Строительного ассистента появились первые ознакомительные видео.Глянуть можно тутъ - Обзор модулей и знакомство с системой - https://lnkd.in/dVQdU2EСтроительный Ассистент - это экономия на стройке до 10%!Не важно, строите вы дом, баню или делаете ремонт, самостоятельно или доверили это бригаде -  со Строительным Ассистентом проще вести учёт стройки и контролировать процесс.",2,0,0
521,rdvydov,"Мы создаем решение для повышения продуктивности на строительных объектах - Строительный Ассистент. Если вы занимаетесь строительством, ремонтом. сами строите свой загородный дом или решили сделать ремонт в квартире - обратите внимание на Строительного Ассистента.С его помощью вы сможете:1. Вести учет материалов и работ2. Согласовывать материалы и работы со всеми участниками строительного или ремонтного процесса3. Собирать все документы в одном месте4. Приглашать к ведению стройки/ремонта других людей с помощью инвайтов.5. Вести фотофиксацию строительного процесса.Всё удобно расположено в облаке по адресу https://stroy-assist.ruУ каждого есть личный кабинет, где можно вести свои стройки, а так же участвовать в других стройках.Ну и мобильное приложение вот-вот подъедет!#строительство #строительство #ремонт #удобныеинструменты #строительныйассистент",2,0,0
522,rdvydov,"Ну я не знаю... Когда СЕО говорит ""компания - это семья"" , его можно понять, он пытается сплотить между собой сотрудников внушив им ценности. Это попытка материальное подменить нематериальным. Но когда сотрудник(и) говорят ""Наша компания - это большая/небольшая семья."" я задаюсь вопросом - у человека нет семьи?Человек не может реализоваться нигде кроме работы?Хорошо это или плохо?И почему тогда сотрудники не устраивают панихиду по уволенным/уволившимся?",15,16,1
523,rdvydov,"#вакансия #маркетолог #стартапВ высокотехнологичную компанию требуется маркетолог. Если ты шаришь в лидогенерации и готов работать в одной из самых быстрорастущих и инновационных компании, нам по пути!Требования:Опыт создания и ведения контекстной и таргетированной рекламы;Успешный опыт профильной работы маркетологом/таргетологом от 20-ти летОпыт работы в Яндекс, Google, Facebook или Instagram;Личное знакомство с Цукербергом;Знание программ по работе с графическими и видеофайлами;Владение английским языком на уровне Шекспира;Активность, креативный подход к решению задач, системное мышление, стремление к изучению нового и способность достигать результатов.** шутка **Задачи:Лидогенерация, включая привлечение ЦА через интернет;Продвижение бренда компании (Россия, СНГ);Создание и ведение контекстной рекламы Google Adwords, Yandex Direct;Создание креативов, организация РК и таргетированной рекламы в Facebook и Instagram, LinkedIn;Анализ эффективности рекламных кампаний.Обеспечение роста ключевых показателей: заявки на сайт, конверсия;Составление медиаплана рекламной деятельности;Адаптация и создание материалов для Email маркетинга, работа с рассылками;Ведение аккаунтов компании в социальных сетях;**не шутка**ЗАЛАЙКИ и репосты - +++++ в карму и моё почтение!",3,0,0
